Municipality,Region,year,purchase_price_mean,purchase_price_median,sqm_price_mean,sqm_price_median,sqm_mean,no_rooms_mean,%_change_between_offer_and_purchase_mean,nom_interest_rate%_mean,dk_ann_infl_rate%_mean,yield_on_mortgage_credit_bonds%_mean,no_sales,income,population,affordability,sales_per_1000,urban_rural
Hørsholm,Capital Region,2012,4688800.6,3900000.0,25550.81,24778.76171875,182.75789,5.347368421052631,-4.968421,0.48947367,2.4,3.66,95,540550.6666666666,24395.75,21.15591116941759,3.894120902206327,Rural
Hørsholm,Capital Region,2013,5499262.03539823,4550000.0,28639.344,27272.7265625,195.15929,5.6902654867256635,-4.1504426,0.0,0.79,3.48,113,562936.6666666666,24596.75,19.656060092251646,4.594102879445455,Rural
Hørsholm,Capital Region,2014,5851577.296774194,5250000.0,32519.61,32386.36328125,182.91612,5.509677419354839,-3.5419354,0.0,0.56,3.06,155,573633.3333333334,24788.5,17.639612939187565,6.252899530024003,Rural
Hørsholm,Capital Region,2015,5819128.323353293,5100000.0,31941.512,30538.921875,179.99402,5.401197604790419,-2.8203592,0.0,0.45000002,2.78,167,598423.0,24923.5,18.734961576020574,6.700503540834955,Rural
Hørsholm,Capital Region,2016,5608765.650887574,5000000.0,31620.85,31546.052734375,180.3077,5.449704142011834,-3.6153846,0.0,0.25,2.55,169,604229.3333333334,24968.75,19.10857340436242,6.76846057571965,Rural
Hørsholm,Capital Region,2017,6198243.5566037735,5850000.0,34004.395,34519.091796875,186.25471,5.632075471698113,-2.7547169,0.0,1.15,2.26,106,637699.3333333334,25044.0,18.753438587374763,4.232550710749082,Rural
Hørsholm,Capital Region,2018,6259215.8125,5615650.0,34067.8,34261.904296875,182.65384,5.4951923076923075,-2.8269231,0.0,0.81,2.12,208,628994.3333333334,25051.25,18.46301590749427,8.302978893268799,Rural
Hørsholm,Capital Region,2019,6563819.31092437,5862500.0,36102.82,35670.529296875,184.7731,5.5,-3.142857,0.0,0.76000005,1.35,238,657310.6666666666,24992.75,18.206629472896207,9.52276160086425,Rural
Hørsholm,Capital Region,2020,7601381.945619335,6400000.0,39872.594,39250.0,191.30815,5.676737160120846,-2.181269,0.0,0.41999996,1.1,331,708107.6666666666,24856.25,17.7592575659027,13.316570279104853,Rural
Hørsholm,Capital Region,2021,8690401.251533743,7795000.0,46785.234,46552.62890625,185.96626,5.656441717791411,-1.797546,0.0,1.8500001,1.47,326,725319.6666666666,24819.0,15.503174926231354,13.135098110318706,Rural
Hørsholm,Capital Region,2022,8515569.537878787,7713000.0,48661.184,48883.328125,173.21213,5.196969696969697,-4.318182,0.14280301,7.7,3.73,132,713231.6666666666,24776.0,14.65709643782335,5.327736519212141,Rural
Hørsholm,Capital Region,2023,7926579.587628866,7100000.0,47391.305,46224.541015625,166.1701,5.216494845360825,-4.9329896,2.8662372,3.3100002,4.79,194,738002.0,24746.25,15.572519051754325,7.839571652270546,Rural
Hørsholm,Capital Region,2024,8246403.598484849,7825000.0,49629.203,48168.822265625,165.69698,5.325757575757576,-4.3939395,3.5280302,1.13,4.34,132,760604.0,24916.0,15.32573472920772,5.297800610049767,Rural
Ikast-Brande,Central Jutland,2008,1624529.5147928994,1400000.0,13754.522,10395.8330078125,139.85207,4.769230769230769,-1.5088757,4.029586,3.4200003,6.52,169,281988.3333333333,40031.5,20.50150004001108,4.2216754305984034,Rural
Ikast-Brande,Central Jutland,2009,1413581.7281553398,1150000.0,11280.529,9444.4443359375,141.19417,4.864077669902913,-3.252427,1.8650486,1.3,5.5,103,284030.3333333333,40259.5,25.178813274921175,2.5584023646592726,Rural
Ikast-Brande,Central Jutland,2010,1498149.9075144508,1350000.0,13354.358,10096.7744140625,145.68208,4.682080924855492,-3.352601,0.8135838,2.31,4.53,173,309705.0,40390.75,23.19130578946588,4.283158891577899,Rural
Ikast-Brande,Central Jutland,2011,1441921.5483870967,1250000.0,12163.724,10302.66552734375,142.45967,4.669354838709677,-2.6290324,0.9858871,2.76,4.75,124,320685.3333333333,40604.75,26.364075124800046,3.053829909062363,Rural
Ikast-Brande,Central Jutland,2012,1265133.9115646258,1095000.0,9058.544,8709.677734375,144.38776,4.714285714285714,-3.4557824,0.44387755,2.4,3.66,147,326760.3333333333,40601.5,36.07205896812262,3.6205558907922124,Rural
Ikast-Brande,Central Jutland,2013,1235269.5563909777,1095000.0,8742.474,8916.083984375,147.99248,4.879699248120301,-5.037594,0.0,0.79,3.48,133,338598.3333333333,40498.5,38.73026483502648,3.284072249589491,Rural
Ikast-Brande,Central Jutland,2014,1335778.49704142,1100000.0,11492.514,9965.03515625,129.46153,4.384615384615385,-3.3254437,0.0,0.56,3.0600002,169,339729.6666666667,40650.25,29.560953040097814,4.157416006051624,Rural
Ikast-Brande,Central Jutland,2015,1580102.982352941,1300000.0,11272.435,9573.22412109375,146.31177,4.752941176470588,-3.2117648,0.0,0.45,2.78,170,349281.6666666667,40751.5,30.98546735170056,4.171625584334318,Rural
Ikast-Brande,Central Jutland,2016,1504941.8514285714,1325000.0,11126.14,9465.0205078125,149.71428,4.9314285714285715,-3.44,0.0,0.25,2.55,175,356099.3333333333,40946.75,32.005649158947605,4.27384346743026,Rural
Ikast-Brande,Central Jutland,2017,1436696.6989247312,1275000.0,10374.519,9191.1767578125,144.30107,4.838709677419355,-4.16129,0.0,1.15,2.26,93,366199.6666666667,41203.25,35.29798987949867,2.2571035051846637,Rural
Ikast-Brande,Central Jutland,2018,2001517.1647727273,1550000.0,17872.875,11432.7587890625,134.875,4.548295454545454,-1.9971591,0.0,0.81,2.12,352,371193.0,41341.0,20.76851094186022,8.514549720616337,Rural
Ikast-Brande,Central Jutland,2019,1774728.159375,1563750.0,12947.406,11295.60791015625,141.675,4.734375,-2.8125,0.0,0.76,1.35,320,393208.0,41472.0,30.36963543122074,7.716049382716049,Rural
Ikast-Brande,Central Jutland,2020,1887174.913888889,1550000.0,14902.621,11791.78857421875,138.59723,4.65,-2.4083333,0.0,0.42,1.1,360,424574.0,41381.25,28.48988778551102,8.699592206615314,Rural
Ikast-Brande,Central Jutland,2021,1952766.8287037036,1625000.0,14241.043,11852.32421875,146.80788,4.833333333333333,-2.7060184,0.0,1.85,1.4700001,432,414560.6666666667,41687.5,29.1102742029967,10.362818590704649,Rural
Ikast-Brande,Central Jutland,2022,1942103.3172205435,1625000.0,15213.439,12111.80078125,138.26585,4.664652567975831,-2.6223564,0.12960725,7.7,3.73,331,421180.6666666667,42248.25,27.684777036057834,7.834644038510471,Rural
Ikast-Brande,Central Jutland,2023,2278390.1530944626,1600000.0,18770.465,11700.6806640625,138.94136,4.710097719869707,-2.9250815,2.7042344,3.31,4.79,307,426259.3333333333,42648.75,22.70904494552124,7.1983352384302,Rural
Ikast-Brande,Central Jutland,2024,2001080.9095477387,1645000.0,14782.938,11940.298828125,142.68341,4.738693467336684,-3.7336683,3.5221105,1.13,4.34,199,443206.6666666667,42864.5,29.98095958101608,4.642536364590746,Rural
Ishøj,Capital Region,2008,1917734.035087719,1995000.0,16355.407,16517.857421875,118.63158,3.8421052631578942,-4.736842,4.0438595,3.42,6.5199995,57,284138.3333333333,20695.75,17.37274610979313,2.754188661923342,Rural
Ishøj,Capital Region,2009,1673947.6285714286,1600000.0,14631.575,14210.40283203125,114.12857,3.8142857142857145,-5.4714284,1.9671428,1.3,5.5,70,283045.6666666667,20740.5,19.34485294075769,3.3750391745618473,Rural
Ishøj,Capital Region,2010,1679194.24,1695000.0,13459.272,13939.3935546875,126.16,4.0,-4.0133333,0.78,2.31,4.53,75,302491.6666666667,20680.75,22.47459347479319,3.6265609322679304,Rural
Ishøj,Capital Region,2011,1616202.96875,1600000.0,14576.269,13629.77587890625,122.09375,3.8125,-5.609375,1.0390625,2.76,4.75,64,307553.6666666667,20972.75,21.099615180446154,3.051578834439928,Rural
Ishøj,Capital Region,2012,2049428.423076923,1762500.0,14174.212,14194.13916015625,132.44872,4.141025641025641,-5.1282053,0.43589744,2.4,3.66,78,312755.0,21097.0,22.06507141278824,3.6972081338578944,Rural
Ishøj,Capital Region,2013,1705780.9404761903,1700000.0,13571.341,13140.77197265625,127.40476,4.214285714285714,-3.5833333,0.0,0.79,3.48,84,317266.0,21262.25,23.377645584176243,3.950663735023339,Rural
Ishøj,Capital Region,2014,1724210.1403508773,1775000.0,14139.901,14366.18310546875,123.429825,3.973684210526316,-3.3421052,0.0,0.56,3.06,114,319921.3333333333,21721.75,22.625429508547008,5.248195932648152,Rural
Ishøj,Capital Region,2015,1937762.4122807016,1897500.0,15998.2,16134.0048828125,122.710526,4.078947368421052,-2.491228,0.0,0.45,2.7799997,114,325588.6666666667,22153.0,20.351581219553868,5.146029883085813,Rural
Ishøj,Capital Region,2016,2095541.9166666667,2080000.0,17977.986,17753.66015625,115.045456,3.734848484848485,-2.0378788,0.0,0.25,2.55,132,329065.3333333333,22493.0,18.303792946180586,5.868492419863958,Rural
Ishøj,Capital Region,2017,2410380.010526316,2325000.0,20306.48,20168.06640625,119.89474,3.863157894736842,-2.463158,0.0,1.15,2.26,95,334938.0,22835.0,16.494143741308193,4.160280271513028,Rural
Ishøj,Capital Region,2018,2330076.767676768,2407500.0,20409.07,20742.1201171875,118.39899,3.8383838383838382,-2.131313,0.0,0.81,2.12,198,342434.0,22996.0,16.778520530332838,8.610193077056879,Rural
Ishøj,Capital Region,2019,2391185.75,2350000.0,20662.479,21037.775390625,121.640625,3.8177083333333335,-2.3541667,0.0,0.76,1.35,192,348970.3333333333,22959.25,16.88908350896973,8.362642507921644,Rural
Ishøj,Capital Region,2020,2504687.591666667,2505000.0,22231.232,22229.5322265625,116.15833,3.7375,-2.6916666,0.0,0.42,1.1,240,364820.6666666667,22998.5,16.410276617448222,10.43546318238146,Rural
Ishøj,Capital Region,2021,2633276.178181818,2500000.0,24389.523,23888.888671875,112.33455,3.647272727272727,-1.4945455,0.0,1.85,1.47,275,380444.0,23101.75,15.598665049742875,11.903860097178784,Rural
Ishøj,Capital Region,2022,2828207.866972477,2672500.0,25853.357,25084.033203125,108.30275,3.660550458715597,-2.082569,0.14311926,7.7,3.73,218,383894.0,23330.5,14.84890337452115,9.343991770429266,Rural
Ishøj,Capital Region,2023,2693271.4787234045,2500000.0,24599.354,24764.95703125,109.82447,3.5691489361702127,-3.8244681,2.8438828,3.31,4.79,188,401193.0,23600.75,16.309086815857036,7.965848542948847,Rural
Ishøj,Capital Region,2024,2706257.8587570623,2800000.0,25432.879,24875.0,107.38418,3.5480225988700567,-3.2937853,3.5180793,1.13,4.34,177,412798.0,23837.5,16.230879720695402,7.425275301520713,Rural
Jammerbugt,North Jutland,2008,1532479.4595842955,1100000.0,15104.914,8870.3701171875,130.0739,4.496535796766744,-3.344111,4.0606236,3.42,6.52,433,268493.6666666667,39021.75,17.775252918796273,11.096375739171103,Rural
Jammerbugt,North Jutland,2009,1298164.3742138364,1081000.0,11221.329,8188.775634765625,134.95598,4.685534591194968,-5.1069183,1.8437107,1.3,5.5,318,279328.6666666667,38968.75,24.89265457475373,8.160384923817162,Rural
Jammerbugt,North Jutland,2010,1189275.9897172237,945100.0,10295.078,8263.5986328125,130.64781,4.570694087403599,-5.6940875,0.80205655,2.31,4.53,389,301366.0,38845.0,29.272823382202642,10.01415883640108,Rural
Jammerbugt,North Jutland,2011,1564324.759590793,1100000.0,12741.367,8857.142578125,132.90536,4.580562659846548,-4.659847,0.9878517,2.76,4.75,391,311240.3333333333,38709.0,24.427546379704257,10.101010101010102,Rural
Jammerbugt,North Jutland,2012,1080848.4854166666,800000.0,9920.333,7692.3076171875,119.504166,4.48125,-5.147917,0.47708333,2.4,3.66,480,320622.0,38649.25,32.319681204249896,12.419387180863795,Rural
Jammerbugt,North Jutland,2013,1150504.5,940666.5,10856.904,10381.1591796875,115.907486,4.3017621145374445,-5.174009,0.0,0.79,3.48,454,329151.3333333333,38480.25,30.317237154655995,11.798260146438759,Rural
Jammerbugt,North Jutland,2014,1143389.52,950000.0,10848.961,8750.0,123.68421,4.442105263157894,-5.4547367,0.0,0.56,3.06,475,330485.0,38366.5,30.462364091824096,12.380592443928949,Rural
Jammerbugt,North Jutland,2015,1242793.895049505,930000.0,10802.343,8750.0,124.10891,4.483168316831684,-5.516832,0.0,0.45,2.78,505,334519.6666666667,38396.75,30.967325020753986,13.152154804768633,Rural
Jammerbugt,North Jutland,2016,1275686.673076923,995000.0,11637.612,10000.0,117.72115,4.319230769230769,-5.0134616,0.0,0.25,2.55,520,337460.3333333333,38546.25,28.997386519960738,13.490287641469662,Rural
Jammerbugt,North Jutland,2017,1404077.9804469277,1150000.0,12588.451,10503.23046875,121.2933,4.391061452513966,-4.282123,0.0,1.15,2.26,358,345616.0,38636.5,27.455006179870743,9.265849649942412,Rural
Jammerbugt,North Jutland,2018,1287738.599458728,1062144.0,11995.869,10000.0,119.983765,4.322056833558864,-4.4018946,0.0,0.81000006,2.12,739,353856.3333333333,38592.75,29.498182527112732,19.148674297633622,Rural
Jammerbugt,North Jutland,2019,1366368.032438479,1137500.0,12786.345,10406.185546875,123.22036,4.430648769574944,-4.181208,0.0,0.76,1.35,894,366533.0,38460.25,28.665971393701643,23.244778700086453,Rural
Jammerbugt,North Jutland,2020,1493406.0958772772,1245000.0,13713.828,11743.4208984375,120.869606,4.469798657718121,-3.511026,0.0,0.42,1.1,1043,384450.6666666667,38341.5,28.03379673907728,27.202900251685513,Rural
Jammerbugt,North Jutland,2021,1581394.166083916,1350000.0,14837.914,12572.26416015625,119.437935,4.3575174825174825,-2.7972028,0.0,1.8500001,1.47,1144,405860.0,38178.25,27.352901492757,29.964705034934813,Rural
Jammerbugt,North Jutland,2022,1692724.3694267515,1400000.0,15181.008,12335.1650390625,125.053505,4.448407643312102,-3.1528661,0.13414012,7.7,3.73,785,404317.0,38292.0,26.633079964123596,20.500365611616004,Rural
Jammerbugt,North Jutland,2023,1603570.508838384,1266250.0,14983.85,12159.0908203125,118.77146,4.424242424242424,-3.8320706,2.8073864,3.31,4.79,792,410261.0,38343.25,27.380212695669,20.655526070429605,Rural
Jammerbugt,North Jutland,2024,1768421.8828671328,1465000.0,17014.709,13811.4453125,118.48951,4.311188811188811,-3.8583915,3.5204544,1.13,4.34,572,421106.3333333333,38160.0,24.74954660307933,14.9895178197065,Rural
Kalundborg,Zealand Region,2008,1575964.6442748092,1350000.0,14150.25,12500.0,118.9313,4.148091603053435,-2.5160306,4.050763,3.42,6.52,655,271766.0,49769.0,19.205738414515643,13.160802909441621,Urban
Kalundborg,Zealand Region,2009,1428869.711568938,1200000.0,13109.226,10966.8505859375,121.81458,4.19175911251981,-4.694136,1.8161649,1.3,5.5,631,285429.6666666667,49574.0,21.773189863891787,12.72844636301287,Urban
Kalundborg,Zealand Region,2010,1419779.087988827,1100000.0,13243.717,10187.16552734375,123.14805,4.270949720670391,-3.5446928,0.8023743,2.31,4.53,716,309408.3333333333,49229.5,23.362650631490638,14.544124965721771,Urban
Kalundborg,Zealand Region,2011,1370774.2368,1046300.0,12375.499,9513.5078125,119.24,4.0976,-4.8848,0.9816,2.76,4.75,625,312260.6666666667,48979.0,25.232167742623282,12.760570856897854,Urban
Kalundborg,Zealand Region,2012,1424596.1615168538,995000.0,13328.631,9036.26416015625,121.83146,4.146067415730337,-4.783708,0.4287219,2.4,3.6600003,712,321373.6666666667,48520.25,24.111528533325494,14.674285478743412,Urban
Kalundborg,Zealand Region,2013,1375708.0557103064,1000000.0,12309.87,9366.9873046875,122.94429,4.13091922005571,-5.0557103,0.0,0.79,3.4799998,718,330579.6666666667,48337.0,26.854846287301708,14.854045555164781,Urban
Kalundborg,Zealand Region,2014,1447044.7324766356,1000000.0,14300.642,9652.14794921875,115.69743,4.02803738317757,-4.843458,0.0,0.56,3.06,856,337092.0,48387.25,23.571808874035167,17.69061064639962,Urban
Kalundborg,Zealand Region,2015,1420545.7816764133,1100000.0,12291.054,9543.71923828125,122.5653,4.209551656920078,-4.7504873,0.0,0.45,2.78,1026,347875.3333333333,48554.75,28.303132777167306,21.130785350557876,Urban
Kalundborg,Zealand Region,2016,1511387.271310724,1065000.0,12895.667,9715.189453125,125.307976,4.209899175068744,-4.124656,0.0,0.25,2.55,1091,351495.3333333333,48752.75,27.25685560377244,22.378224818087183,Urban
Kalundborg,Zealand Region,2017,1487231.566347469,1100000.0,15325.987,10638.2978515625,113.987686,4.07250341997264,-3.5567715,0.0,1.15,2.26,731,357326.6666666667,48823.25,23.315083502724274,14.972374841904216,Urban
Kalundborg,Zealand Region,2018,1431848.0598885794,1125000.0,12987.5205,10345.6513671875,122.191505,4.217270194986073,-3.7806406,0.0,0.81,2.12,1436,365714.0,48879.0,28.15887759330197,29.378669776386587,Urban
Kalundborg,Zealand Region,2019,1498757.9392009266,1200000.0,13223.02,10915.4931640625,121.316734,4.1742906774753905,-3.5773017,0.0,0.76,1.35,1727,376955.0,48603.75,28.50748164942653,35.5322377388576,Urban
Kalundborg,Zealand Region,2020,1494629.9830734967,1205000.0,14105.135,11900.0,113.77951,4.01380846325167,-2.9028952,0.0,0.42,1.1,2245,390999.3333333333,48400.25,27.72035385222001,46.384057933585055,Urban
Kalundborg,Zealand Region,2021,1722927.237322515,1400000.0,15825.293,13043.478515625,119.84868,4.124949290060852,-1.8892494,0.0,1.85,1.47,2465,410675.0,48447.25,25.95054638166889,50.880080912745306,Urban
Kalundborg,Zealand Region,2022,1855960.6037424323,1465000.0,16877.87,13529.412109375,119.177216,4.0952118877270225,-2.8998349,0.12949917,7.7,3.73,1817,419165.0,48528.5,24.835183586554464,37.44191557538354,Urban
Kalundborg,Zealand Region,2023,1677223.3836930457,1415000.0,15235.549,13043.478515625,119.01559,4.140887290167866,-3.634892,2.792416,3.31,4.79,1668,438911.3333333333,48526.0,28.808370038607293,34.37332563986317,Urban
Kalundborg,Zealand Region,2024,1764478.8159126365,1495000.0,16100.016,14000.0,118.11154,4.110764430577223,-3.2636507,3.5110762,1.13,4.34,1282,447125.0,48301.5,27.771711531218354,26.541618790306718,Urban
Kerteminde,Southern Denmark,2008,1428065.7251184834,1195000.0,12798.684,10000.0,126.80569,4.308056872037914,-3.042654,4.056872,3.42,6.52,211,281182.6666666667,23654.25,21.96965458844571,8.920172907617024,Rural
Kerteminde,Southern Denmark,2009,2096269.9492753623,1425000.0,17135.982,12645.216796875,129.32608,4.572463768115942,-4.5507245,1.8608695,1.3,5.5,138,291595.6666666667,23756.75,17.01657171830985,5.808875372262619,Rural
Kerteminde,Southern Denmark,2010,1448310.4891304348,1192900.0,11810.994,9273.640625,134.94022,4.467391304347826,-3.7391305,0.8043478,2.31,4.53,184,313568.6666666667,23748.75,26.548880362369726,7.747776198747302,Rural
Kerteminde,Southern Denmark,2011,1715396.0,1232500.0,13084.753,9722.22265625,144.05142,4.748571428571428,-4.737143,1.0028571,2.76,4.75,175,320372.3333333333,23743.25,24.48440053345549,7.370515830815074,Rural
Kerteminde,Southern Denmark,2012,1550913.892857143,1245000.0,12237.789,9594.92626953125,143.71428,4.8428571428571425,-5.6928573,0.4375,2.4,3.66,140,324327.6666666667,23763.75,26.502145662641077,5.891326074377991,Rural
Kerteminde,Southern Denmark,2013,1619116.5379310346,1200000.0,12053.249,9601.44921875,142.6069,4.7379310344827585,-5.6689653,0.0,0.79,3.48,145,332828.3333333333,23720.5,27.61316333325009,6.112855968466095,Rural
Kerteminde,Southern Denmark,2014,1614132.6345177663,1245000.0,12307.345,9491.525390625,142.56853,4.7055837563451774,-5.0812182,0.0,0.56,3.06,197,343008.3333333333,23735.75,27.870213545921832,8.299716672108529,Rural
Kerteminde,Southern Denmark,2015,1572494.0753138077,1325000.0,14302.836,10576.9228515625,126.76569,4.2426778242677825,-3.9916317,0.0,0.45,2.78,239,348427.3333333333,23809.25,24.36071652736096,10.03811543832754,Rural
Kerteminde,Southern Denmark,2016,1555931.7783018867,1280000.0,12371.519,9606.8212890625,138.30188,4.759433962264151,-5.0896225,0.0,0.25,2.55,212,354416.0,23843.0,28.647735173021193,8.891498553034433,Rural
Kerteminde,Southern Denmark,2017,1624659.3525179855,1295000.0,13828.34,9800.0,133.46043,4.561151079136691,-3.1654677,0.0,1.15,2.26,139,360881.3333333333,23778.0,26.097227384728267,5.845739759441501,Rural
Kerteminde,Southern Denmark,2018,1592596.602006689,1295000.0,13335.997,10000.0,137.52509,4.5719063545150505,-3.4481606,0.0,0.81,2.12,299,369192.3333333333,23787.0,27.683894449986255,12.56989111699668,Rural
Kerteminde,Southern Denmark,2019,1744275.1456043955,1367500.0,14455.358,11056.98046875,135.0522,4.615384615384615,-2.8406594,0.0,0.75999993,1.35,364,380193.3333333333,23814.0,26.301204946521096,15.285126396237507,Rural
Kerteminde,Southern Denmark,2020,1699244.8997555012,1350000.0,15276.282,12500.0,126.89487,4.408312958435208,-3.0220048,0.0,0.42,1.1,409,392939.6666666667,23827.0,25.722205616960114,17.165400595962566,Rural
Kerteminde,Southern Denmark,2021,1965360.056261343,1590000.0,16870.182,13303.0302734375,129.49184,4.419237749546279,-1.3466425,0.0,1.85,1.47,551,421152.3333333333,23900.5,24.964302894499497,23.0539110060459,Rural
Kerteminde,Southern Denmark,2022,1841630.124277457,1500000.0,15893.668,12066.61181640625,129.94508,4.609826589595376,-3.1213872,0.12023121,7.7,3.7299998,346,417230.0,24047.25,26.251334808302275,14.388339623033819,Rural
Kerteminde,Southern Denmark,2023,2001313.4095477387,1575000.0,18072.664,14294.49609375,125.404526,4.459798994974874,-3.5075376,2.842211,3.31,4.79,398,435589.6666666667,23963.0,24.102128311944863,16.608938780620125,Rural
Kerteminde,Southern Denmark,2024,2141476.3131672596,1595000.0,18469.924,13541.6669921875,127.24199,4.387900355871886,-4.0427046,3.5172596,1.13,4.34,281,441612.0,23919.75,23.909789774987704,11.747614419047022,Rural
Kolding,Southern Denmark,2008,1892421.5664939552,1700000.0,17094.883,13309.3525390625,132.6684,4.297063903281519,-2.2003455,4.0388603,3.42,6.52,579,293238.6666666667,88054.0,17.15359307616593,6.575510482204102,Urban
Kolding,Southern Denmark,2009,1881766.9919678716,1600000.0,14476.342,12389.134765625,141.26907,4.718875502008032,-3.8674698,1.9267068,1.3,5.5,498,296389.0,88723.0,20.474025827795447,5.612975214994985,Urban
Kolding,Southern Denmark,2010,1691164.8787346222,1440000.0,13890.755,11944.4443359375,136.93146,4.481546572934974,-3.370826,0.80448157,2.31,4.53,569,323142.3333333333,89106.0,23.263122366878786,6.385653042443831,Urban
Kolding,Southern Denmark,2011,1851006.8524871352,1550000.0,16830.342,12025.31640625,132.36192,4.382504288164665,-3.6157804,1.0102916,2.76,4.75,583,328698.6666666667,89270.0,19.530124026396294,6.530749411896494,Urban
Kolding,Southern Denmark,2012,1678181.1188455008,1400000.0,12747.748,10730.0,143.97284,4.6400679117147705,-3.7181664,0.43166384,2.4,3.66,589,336988.6666666667,89455.75,26.43515283379203,6.5842609334782844,Urban
Kolding,Southern Denmark,2013,2157438.9402515725,1470000.0,18545.996,11893.5263671875,132.72798,4.371069182389937,-3.710692,0.0,0.79,3.48,636,342509.0,89674.75,18.468083353409547,7.092297441587514,Urban
Kolding,Southern Denmark,2014,1959589.7733333337,1685385.5,17374.848,12288.6904296875,138.32133,4.546666666666667,-3.532,0.0,0.56,3.06,750,350726.6666666667,90314.5,20.185884024232422,8.30431436812472,Urban
Kolding,Southern Denmark,2015,1679830.8590852905,1450000.0,13150.205,11419.7529296875,141.0853,4.573547589616811,-3.7058096,0.0,0.45,2.78,809,359223.3333333333,91072.25,27.316937898179788,8.883057133210173,Urban
Kolding,Southern Denmark,2016,1733118.8005050505,1420000.0,13758.094,11377.0869140625,141.36743,4.612373737373737,-3.2121212,0.0,0.25,2.55,792,364700.0,91898.0,26.508032289937837,8.618250669220222,Urban
Kolding,Southern Denmark,2017,1664845.0398550725,1375000.0,13340.52,11574.07421875,139.61414,4.519927536231884,-2.7789855,0.0,1.15,2.26,552,375685.3333333333,92395.25,28.161221101826115,5.9743330961277765,Urban
Kolding,Southern Denmark,2018,2024069.1890881911,1672500.0,16036.992,13431.3720703125,137.87967,4.436472346786248,-2.502242,0.0,0.81,2.12,1338,385436.6666666667,92615.0,24.034224539531273,14.446903849268477,Urban
Kolding,Southern Denmark,2019,1923329.250181818,1550000.0,15267.046,12480.0,141.80508,4.466181818181818,-2.4014544,0.0,0.76,1.35,1375,396445.3333333333,93054.5,25.967389718569873,14.776287014598973,Urban
Kolding,Southern Denmark,2020,2055270.2171545269,1700000.0,16680.72,14218.75,135.63309,4.430905377808033,-2.3219876,0.0,0.42,1.1,1469,418637.6666666667,93113.75,25.097098126859432,15.776402518425044,Urban
Kolding,Southern Denmark,2021,2172280.109007458,1850000.0,17324.635,14768.5185546875,136.71773,4.456683878370625,-2.0946643,0.0,1.85,1.47,1743,436718.3333333333,93164.75,25.207938483744872,18.70879275691718,Urban
Kolding,Southern Denmark,2022,2245645.642063492,1866250.0,18413.207,15181.380859375,132.52539,4.375396825396826,-2.5960317,0.12587301,7.7,3.7299998,1260,434222.3333333333,94044.75,23.58211328061067,13.397877074477842,Urban
Kolding,Southern Denmark,2023,2234278.538796861,1850000.0,16818.768,14500.0,139.45685,4.610287707061901,-3.2632957,2.7921097,3.31,4.79,1147,449470.0,94672.25,26.724311792635465,12.115482625584583,Urban
Kolding,Southern Denmark,2024,2168984.8813186814,1825000.0,16823.516,14496.77880859375,134.9088,4.507692307692308,-3.234066,3.5195055,1.13,4.34,910,458616.0,95219.5,27.260413340469377,9.55686597808222,Urban
Københavns,Capital Region,2008,3041023.770941438,2735000.0,27451.502,25786.517578125,110.21794,3.806523350630096,-3.7842846,4.0433655,3.42,6.5199995,1349,259291.33333333337,512558.5,9.445433380415155,2.6318947008000064,Urban
Københavns,Capital Region,2009,2822266.122532335,2300000.0,23283.418,22222.22265625,116.45269,3.9639210347174942,-4.8618107,1.7669164,1.3,5.5,1469,266756.3333333333,521887.0,11.4569232632998,2.8147855761879486,Urban
Københavns,Capital Region,2010,2956528.8884078884,2674600.0,25084.89,24022.556640625,115.791725,3.9100529100529102,-3.1130352,0.80363154,2.31,4.53,2079,287346.3333333333,532085.0,11.454956881745677,3.9072704549085207,Urban
Københavns,Capital Region,2011,2992093.8005,2600000.0,25381.387,24558.80859375,115.7715,3.9025,-3.685,1.00525,2.76,4.75,2000,295723.0,542883.25,11.651175721799602,3.684033353395965,Urban
Københavns,Capital Region,2012,2848243.1975600156,2536500.0,24886.744,24107.142578125,112.62023,3.771743408107045,-3.5517514,0.4235537,2.4,3.6600003,2541,302645.3333333333,552612.5,12.160905152290445,4.598158745956706,Urban
Københavns,Capital Region,2013,3240069.6272845953,2900000.0,28365.117,27316.498046875,113.19582,3.7307441253263702,-2.3022194,0.0,0.79,3.48,3064,311350.6666666667,563268.0,10.976533841431598,5.43968412904692,Urban
Københavns,Capital Region,2014,3318824.5484785973,2900000.0,30249.06,29543.3701171875,107.26895,3.636410520887055,-1.7898401,0.0,0.56,3.06,3878,321058.6666666667,573433.25,10.613839460355683,6.762774917568872,Urban
Københavns,Capital Region,2015,3404143.4227642277,2995000.0,32462.432,31737.4775390625,102.79397,3.4606332905434316,-1.2535301,0.0,0.45000002,2.78,4674,330542.0,584189.25,10.182293181237931,8.0008319221896,Urban
Københavns,Capital Region,2016,3647103.0517699113,3200000.0,34931.832,34534.9296875,102.09137,3.4331858407079645,-1.4183629,0.0,0.25,2.55,4520,339689.3333333333,595423.75,9.72434922203145,7.591232294647299,Urban
Københavns,Capital Region,2017,3829520.333694475,3350000.0,37832.117,37755.1015625,99.99639,3.3893102202961356,-1.3297219,0.0,1.15,2.26,2769,349407.3333333333,606431.5,9.235733050131277,4.566055688070293,Urban
